ActivityID,ActivityName,FacilityActivityDescription,FacilityID
11,FISHING,,270701
14,HIKING,,270701
26,WILDLIFE VIEWING,,270701
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,270701
5,BIKING,Mountain Biking,233155
9,CAMPING,Camping,233155
25,WATER SPORTS,Whitewater Rafting,233155
27,FISH HATCHERY,Fish Hatchery,233155
34,SWIMMING SITE,Swimming,233155
5,BIKING,,252463
6,BOATING,,252463
9,CAMPING,,252463
11,FISHING,,252463
14,HIKING,,252463
15,HORSEBACK RIDING,,252463
20,PICNICKING,,252463
22,WINTER SPORTS,,252463
23,RECREATIONAL VEHICLES,,252463
26,WILDLIFE VIEWING,,252463
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,252463
106,SWIMMING,,252463
109,HORSE CAMPING,,252463
9,CAMPING,"<ul>
	<li>
		Tent, auto, trailer sites (maximum trailer length 20 feet)</li>
	<li>
		Grey water station</li>
</ul>
",244193
20,PICNICKING,,244193
106,SWIMMING,,244193
4,AUTO TOURING,,246052
5,BIKING,,246052
9,CAMPING,,246052
11,FISHING,,246052
14,HIKING,,246052
15,HORSEBACK RIDING,,246052
16,HUNTING,,246052
18,OFF HIGHWAY VEHICLE,,246052
26,WILDLIFE VIEWING,,246052
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,246052
106,SWIMMING,,246052
109,HORSE CAMPING,,246052
9,CAMPING,Primitive,262727
18,OFF HIGHWAY VEHICLE,,262727
26,WILDLIFE VIEWING,Wildlife Viewing,234148
100017,BIRDING,Birding,234148
6,BOATING,Boating,233364
11,FISHING,Fishing,233364
14,HIKING,Hiking,233364
32,DAY USE AREA,Day Use Area,233364
106,SWIMMING,Swimming,233364
6,BOATING,,10067370
9,CAMPING,,10067370
11,FISHING,,10067370
14,HIKING,,10067370
15,HORSEBACK RIDING,,10067370
20,PICNICKING,,10067370
22,WINTER SPORTS,,10067370
32,DAY USE AREA,,10067370
106,SWIMMING,,10067370
109,HORSE CAMPING,,10067370
9,CAMPING,Camping,267073
5,BIKING,,237753
9,CAMPING,,237753
14,HIKING,,237753
15,HORSEBACK RIDING,,237753
16,HUNTING,,237753
18,OFF HIGHWAY VEHICLE,,237753
20,PICNICKING,,237753
23,RECREATIONAL VEHICLES,,237753
26,WILDLIFE VIEWING,,237753
5,BIKING,Mountain Biking,233154
9,CAMPING,Camping,233154
25,WATER SPORTS,Whitewater Rafting,233154
27,FISH HATCHERY,Fish Hatchery,233154
9,CAMPING,"<p>
	5 walk-in tent camps are available north of the ranch</p>
",237765
14,HIKING,"<p>
	Snake River National Recreation Trail</p>
",237765
15,HORSEBACK RIDING,"<p>
	Snake River National Recreation Trail</p>
",237765
20,PICNICKING,,237765
26,WILDLIFE VIEWING,"<p>
	Bighorn sheep often across from the ranch in Oregon on the rocky slopes and cliffs.</p>
<p>
	Volunteers have also compiled a ""<a href=""https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5304083.pdf"" rel=""nofollow"">Kirkwood Ranch Bird Check List</a>"" for visitor use.</p>
",237765
6,BOATING,,255188
9,CAMPING,,255188
11,FISHING,,255188
14,HIKING,,255188
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,234179
9,CAMPING,Camping,234179
14,HIKING,Hiking,234179
15,HORSEBACK RIDING,Horseback Riding,234179
26,WILDLIFE VIEWING,Wildlife Viewing,234179
104,PHOTOGRAPHY,Photography,234179
100001,SNOWMOBILE,Snowmobile,234179
100002,MOUNTAIN BIKING,Mountain Biking,234179
100017,BIRDING,Birding,234179
100020,CROSS COUNTRY SKIING,Cross Country Skiing,234179
100046,SNOWSHOEING,Snowshoeing,234179
9,CAMPING,Camping,251569
9,CAMPING,"<ul>
	<li>
		There are areas for either small groups or large group gatherings.</li>
	<li>
		Good area for swimming or just enjoying the river setting.</li>
	<li>
		Short drives to several hiking trails, some botanical areas, and large day use area.</li>
</ul>
",266477
20,PICNICKING,"<ul>
	<li>
		<a href=""http://www.fs.usda.gov/recarea/rogue-siskiyou/recreation/recarea/?recid=77743"" rel=""nofollow"">River Bench Day Use</a></li>
</ul>
",266477
9,CAMPING,,10279050
100032,RAFTING,,10279050
9,CAMPING,Camping,233323
9,CAMPING,,10322469
32,DAY USE AREA,,10322469
6,BOATING,"<p>
	A <a href=""http://www.fs.usda.gov/detail/wallowa-whitman/?cid=STELPRDB5227153"" rel=""nofollow"">Snake River boaters permit </a>is required to launch and use the river year-round.<br/>
	 </p>
",10069654
9,CAMPING,,10069654
20,PICNICKING,,10069654
23,RECREATIONAL VEHICLES,"<p>
	No electrical or water hook-ups. Centralized waste water dump station.</p>
",10069654
9,CAMPING,Camping,251581
6,BOATING,"<p>
	Both gas and electric trolling motors are allowed on the lake, but no wakes.  Also no water skiing or personal watercraft (i.e. ski doos) permitted.</p>
",10135533
9,CAMPING,,10135533
11,FISHING,"<p>
	Fishing is popular at Olive Lake.  The lake is annually stocked with trout.  Crawfish trapping (and eating) is also a favorite activity.</p>
",10135533
14,HIKING,A 2 mile trail encircles the lake.,10135533
23,RECREATIONAL VEHICLES,,10135533
106,SWIMMING,"<p>
	Swimming is popular in Olive Lake.  There is no designated swimming area and no lifeguard.</p>
",10135533
5,BIKING,,255189
6,BOATING,,255189
7,CLIMBING,,255189
9,CAMPING,,255189
11,FISHING,,255189
14,HIKING,,255189
20,PICNICKING,,255189
26,WILDLIFE VIEWING,,255189
32,DAY USE AREA,,255189
41,INFORMATION SITE,,255189
104,PHOTOGRAPHY,,255189
105,PADDLING,,255189
106,SWIMMING,,255189
9,CAMPING,Camping,267070
8,HISTORIC & CULTURAL SITE,Historic Sites,232872
9,CAMPING,Camping,232872
11,FISHING,Fishing,232872
14,HIKING,Hiking,232872
26,WILDLIFE VIEWING,Wildlife Viewing,232872
9,CAMPING,Camping,251886
14,HIKING,Hiking,251886
100017,BIRDING,Birding,251886
5,BIKING,Biking,231980
6,BOATING,Boating,231980
11,FISHING,Fishing,231980
14,HIKING,Hiking,231980
106,SWIMMING,Swimming,231980
100007,KAYAKING,Kayaking,231980
100008,CANOEING,Canoeing,231980
6,BOATING,,272256
8,HISTORIC & CULTURAL SITE,,272256
9,CAMPING,,272256
11,FISHING,,272256
14,HIKING,,272256
26,WILDLIFE VIEWING,,272256
104,PHOTOGRAPHY,,272256
105,PADDLING,,272256
100049,ACCESSIBLE SWIMMING,,272256
8,HISTORIC & CULTURAL SITE,Historic Sites,232831
9,CAMPING,Camping,232831
10,INTERPRETIVE PROGRAMS,Educational Programs,232831
11,FISHING,Fishing,232831
14,HIKING,Hiking,232831
32,DAY USE AREA,Amphitheater,232831
34,SWIMMING SITE,Swimming,232831
6,BOATING,Boating,233113
9,CAMPING,Camping,233113
11,FISHING,Fishing,233113
14,HIKING,Hiking,233113
34,SWIMMING SITE,Swimming,233113
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,233329
9,CAMPING,Camping,233329
14,HIKING,Hiking,233329
22,WINTER SPORTS,Winter Sports,233329
28,WILDERNESS,Wilderness,233329
100035,ICE CLIMBING,Ice Climbing,233329
100040,MOUNTAIN CLIMBING,Mountain Climbing,233329
100053,SLEDDING,Sledding,233329
100055,SKIING,Skiing,233329
5,BIKING,Biking,264686
11,FISHING,Fishing,264686
14,HIKING,Hiking,264686
100019,WATER ACCESS,Water Access,264686
6,BOATING,,255193
7,CLIMBING,,255193
9,CAMPING,,255193
11,FISHING,,255193
14,HIKING,,255193
20,PICNICKING,,255193
26,WILDLIFE VIEWING,,255193
32,DAY USE AREA,,255193
104,PHOTOGRAPHY,,255193
105,PADDLING,,255193
106,SWIMMING,,255193
6,BOATING,,244174
9,CAMPING,,244174
11,FISHING,,244174
20,PICNICKING,,244174
106,SWIMMING,,244174
5,BIKING,Biking,231986
11,FISHING,Fishing,231986
14,HIKING,Hiking,231986
32,DAY USE AREA,Day Use Area,231986
100034,WHITEWATER RAFTING,Whitewater Rafting,231986
5,BIKING,,246226
6,BOATING,,246226
9,CAMPING,,246226
11,FISHING,,246226
14,HIKING,,246226
15,HORSEBACK RIDING,,246226
16,HUNTING,,246226
20,PICNICKING,,246226
23,RECREATIONAL VEHICLES,,246226
26,WILDLIFE VIEWING,,246226
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,246226
106,SWIMMING,,246226
109,HORSE CAMPING,,246226
5,BIKING,Mountain Biking,232854
9,CAMPING,Camping,232854
11,FISHING,Fishing,232854
14,HIKING,Hiking,232854
25,WATER SPORTS,Whitewater Rafting,232854
26,WILDLIFE VIEWING,Wildlife Viewing,232854
9,CAMPING,Camping,233322
14,HIKING,Hiking,233322
26,WILDLIFE VIEWING,Wildlife Viewing,233322
9,CAMPING,,272170
32,DAY USE AREA,,272170
106,SWIMMING,,272170
9,CAMPING,"<p>
	This campground is a nice 12 site campground.  All sites include raised fire rings, picnic tables and compressed gravel pads.</p>
<p>
	The bathroom is a newer CXT vaulted toilet with a compacted gravel approach leading into the bathroom.</p>
<p>
	Please pack out what you pack in.  There is no trash service provided.</p>
",10068748
11,FISHING,"<p>
	Fishing is good at near by Poison Creek Reservoir approximately 4 miles away.  For regulations and licensing information please visit the <a href=""http://www.dfw.state.or.us/"" rel=""nofollow"">Oregon Department of Fish and Wildlife</a>. </p>
",10068748
14,HIKING,"<p>
	Those looking for hiking opportunities will enjoy hiking the <a href=""http://www.fs.usda.gov/recarea/malheur/recarea/?recid=40060"" rel=""nofollow"">Malheur River Trail #303</a> and the <a href=""http://www.fs.usda.gov/recarea/malheur/recarea/?recid=40040"" rel=""nofollow"">Craft Cabin Trail #319</a>.  Hikers will enjoy beautiful views meandering through stands of ponderosa pine and other foliage.  During spring and early summer enjoy wildflowers throughout the area. </p>
<p>
	Hikers may see various types of wildlife in the area from big game animals such as Mule Deer and Antelope, a wide variety of birds such as bald eagles, golden eagles, pileated woodpeckers and belted king fishers.</p>
<p>
	 </p>
",10068748
9,CAMPING,Camping,266139
4,AUTO TOURING,,10039204
5,BIKING,,10039204
9,CAMPING,,10039204
11,FISHING,,10039204
14,HIKING,,10039204
104,PHOTOGRAPHY,,10039204
9,CAMPING,Camping,233351
100009,BERRY PICKING,Berry Picking,233351
100048,HISTORIC SITES,Historic Sites,233351
100061,BIRD WATCHING,Bird Watching,233351
100065,PICNIC TABLES,Picnic Tables,233351
100066,HIKING TRAIL,Hiking Trail,233351
4,AUTO TOURING,,250086
5,BIKING,,250086
6,BOATING,,250086
7,CLIMBING,,250086
9,CAMPING,,250086
10,INTERPRETIVE PROGRAMS,,250086
11,FISHING,,250086
14,HIKING,,250086
15,HORSEBACK RIDING,,250086
16,HUNTING,,250086
18,OFF HIGHWAY VEHICLE,,250086
20,PICNICKING,,250086
22,WINTER SPORTS,,250086
23,RECREATIONAL VEHICLES,,250086
24,VISITOR CENTER,,250086
25,WATER SPORTS,,250086
26,WILDLIFE VIEWING,,250086
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,250086
106,SWIMMING,,250086
107,DIVING,,250086
109,HORSE CAMPING,,250086
4,AUTO TOURING,,10039245
5,BIKING,,10039245
9,CAMPING,,10039245
11,FISHING,,10039245
104,PHOTOGRAPHY,,10039245
4,AUTO TOURING,,250085
5,BIKING,,250085
6,BOATING,,250085
7,CLIMBING,,250085
9,CAMPING,,250085
10,INTERPRETIVE PROGRAMS,,250085
11,FISHING,,250085
14,HIKING,,250085
15,HORSEBACK RIDING,,250085
16,HUNTING,,250085
18,OFF HIGHWAY VEHICLE,,250085
20,PICNICKING,,250085
22,WINTER SPORTS,,250085
23,RECREATIONAL VEHICLES,,250085
24,VISITOR CENTER,,250085
25,WATER SPORTS,,250085
26,WILDLIFE VIEWING,,250085
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,250085
106,SWIMMING,,250085
107,DIVING,,250085
109,HORSE CAMPING,,250085
5,BIKING,Biking,234289
6,BOATING,Boating,234289
9,CAMPING,Camping,234289
11,FISHING,Fishing,234289
14,HIKING,Hiking,234289
25,WATER SPORTS,Water Skiing,234289
6,BOATING,Canoeing,232870
8,HISTORIC & CULTURAL SITE,Historic Sites,232870
9,CAMPING,Camping,232870
11,FISHING,Fishing,232870
14,HIKING,Hiking,232870
26,WILDLIFE VIEWING,Wildlife Viewing,232870
34,SWIMMING SITE,Swimming,232870
5,BIKING,Biking,250031
6,BOATING,Canoeing,250031
9,CAMPING,Camping,250031
11,FISHING,Fishing,250031
14,HIKING,Hiking,250031
15,HORSEBACK RIDING,Horseback Riding,250031
22,WINTER SPORTS,Cross Country Skiing,250031
34,SWIMMING SITE,Swimming,250031
11,FISHING,Fishing,231985
100007,KAYAKING,Kayaking,231985
100032,RAFTING,Rafting,231985
5,BIKING,Mountain Biking,232843
6,BOATING,Canoeing,232843
9,CAMPING,Camping,232843
11,FISHING,Fishing,232843
14,HIKING,Hiking,232843
25,WATER SPORTS,Whitewater Rafting,232843
26,WILDLIFE VIEWING,Wildlife Viewing,232843
9,CAMPING,Camping,251472
15,HORSEBACK RIDING,Horseback Riding,251472
109,HORSE CAMPING,Horse Camping,251472
8,HISTORIC & CULTURAL SITE,Historic Sites,234186
9,CAMPING,Camping,234186
10,INTERPRETIVE PROGRAMS,Stargazing,234186
14,HIKING,Hiking,234186
16,HUNTING,Hunting,234186
26,WILDLIFE VIEWING,Wildlife Viewing,234186
6,BOATING,Boat Launch,251722
9,CAMPING,Camping,251722
9,CAMPING,Camping,233900
10,INTERPRETIVE PROGRAMS,Interpretive Programs,233900
14,HIKING,Hiking,233900
24,VISITOR CENTER,Visitor Center,233900
26,WILDLIFE VIEWING,Wildlife Viewing,233900
100011,BEACHCOMBING,Beachcombing,233900
100039,WHALE WATCHING,Whale Watching,233900
4,AUTO TOURING,,236898
5,BIKING,,236898
6,BOATING,,236898
9,CAMPING,,236898
11,FISHING,,236898
14,HIKING,,236898
15,HORSEBACK RIDING,,236898
18,OFF HIGHWAY VEHICLE,,236898
20,PICNICKING,,236898
23,RECREATIONAL VEHICLES,,236898
26,WILDLIFE VIEWING,,236898
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,236898
106,SWIMMING,,236898
5,BIKING,,255183
9,CAMPING,,255183
14,HIKING,,255183
15,HORSEBACK RIDING,,255183
26,WILDLIFE VIEWING,,255183
32,DAY USE AREA,,255183
104,PHOTOGRAPHY,,255183
109,HORSE CAMPING,,255183
6,BOATING,,255194
9,CAMPING,,255194
11,FISHING,,255194
14,HIKING,,255194
20,PICNICKING,,255194
26,WILDLIFE VIEWING,,255194
32,DAY USE AREA,,255194
104,PHOTOGRAPHY,,255194
105,PADDLING,,255194
106,SWIMMING,,255194
100003,OFF ROAD VEHICLE TRAILS,,255194
9,CAMPING,,262718
14,HIKING,,262718
20,PICNICKING,,262718
32,DAY USE AREA,,262718
4,AUTO TOURING,,236935
5,BIKING,,236935
6,BOATING,,236935
9,CAMPING,,236935
11,FISHING,,236935
14,HIKING,,236935
15,HORSEBACK RIDING,,236935
20,PICNICKING,,236935
23,RECREATIONAL VEHICLES,,236935
26,WILDLIFE VIEWING,,236935
106,SWIMMING,,236935
109,HORSE CAMPING,,236935
5,BIKING,Biking,231981
6,BOATING,Boating,231981
11,FISHING,Fishing,231981
14,HIKING,Hiking,231981
106,SWIMMING,Swimming,231981
100007,KAYAKING,Kayaking,231981
100008,CANOEING,Canoeing,231981
9,CAMPING,Camping,267080
9,CAMPING,,265293
9,CAMPING,Camping,267074
9,CAMPING,Camping,267555
5,BIKING,,244092
6,BOATING,,244092
9,CAMPING,,244092
11,FISHING,,244092
14,HIKING,,244092
15,HORSEBACK RIDING,,244092
18,OFF HIGHWAY VEHICLE,,244092
20,PICNICKING,,244092
23,RECREATIONAL VEHICLES,,244092
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,244092
106,SWIMMING,,244092
109,HORSE CAMPING,,244092
9,CAMPING,Camping,267556
5,BIKING,Biking,233406
9,CAMPING,Camping,233406
14,HIKING,Hiking,233406
20,PICNICKING,Picnicking,233406
9,CAMPING,,237751
11,FISHING,,237751
14,HIKING,,237751
15,HORSEBACK RIDING,,237751
20,PICNICKING,,237751
23,RECREATIONAL VEHICLES,,237751
5,BIKING,Biking,234212
8,HISTORIC & CULTURAL SITE,Historic Sites,234212
9,CAMPING,Camping,234212
11,FISHING,Fishing,234212
14,HIKING,Hiking,234212
15,HORSEBACK RIDING,Horseback Riding,234212
16,HUNTING,Hunting,234212
26,WILDLIFE VIEWING,Wildlife Viewing,234212
4,AUTO TOURING,,265228
9,CAMPING,,265228
11,FISHING,,265228
14,HIKING,,265228
15,HORSEBACK RIDING,,265228
16,HUNTING,,265228
20,PICNICKING,,265228
23,RECREATIONAL VEHICLES,,265228
26,WILDLIFE VIEWING,,265228
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,265228
106,SWIMMING,,265228
9,CAMPING,Camping,234145
11,FISHING,Fishing,234145
14,HIKING,Hiking,234145
15,HORSEBACK RIDING,Horseback Riding,234145
16,HUNTING,Hunting,234145
26,WILDLIFE VIEWING,Wildlife Viewing,234145
100009,BERRY PICKING,Berry Picking,234145
100042,MUSHROOM PICKING,Mushroom Picking,234145
9,CAMPING,,262773
9,CAMPING,Camping,234175
14,HIKING,Hiking,234175
15,HORSEBACK RIDING,Horseback Riding,234175
26,WILDLIFE VIEWING,Wildlife Viewing,234175
100002,MOUNTAIN BIKING,Mountain Biking,234175
100017,BIRDING,Birding,234175
5,BIKING,Biking,234213
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,234213
9,CAMPING,Camping,234213
11,FISHING,Fishing,234213
15,HORSEBACK RIDING,Horseback Riding,234213
16,HUNTING,Hunting,234213
26,WILDLIFE VIEWING,Wildlife Viewing,234213
100002,MOUNTAIN BIKING,Mountain Biking,234213
100017,BIRDING,Birding,234213
9,CAMPING,Camping,234502
11,FISHING,Fishing,234502
14,HIKING,Hiking,234502
26,WILDLIFE VIEWING,Wildlife Viewing,234502
100017,BIRDING,Birding,234502
9,CAMPING,,270610
20,PICNICKING,,270610
6,BOATING,Canoeing,233153
9,CAMPING,Camping,233153
11,FISHING,Fishing,233153
14,HIKING,Hiking,233153
34,SWIMMING SITE,Swimming,233153
6,BOATING,Boating,232788
9,CAMPING,Camping,232788
11,FISHING,Fishing,232788
26,WILDLIFE VIEWING,Wildlife Viewing,234733
100017,BIRDING,Birding,234733
5,BIKING,,237038
9,CAMPING,,237038
14,HIKING,,237038
15,HORSEBACK RIDING,,237038
18,OFF HIGHWAY VEHICLE,,237038
23,RECREATIONAL VEHICLES,,237038
26,WILDLIFE VIEWING,,237038
109,HORSE CAMPING,,237038
5,BIKING,Biking,232866
6,BOATING,Boating,232866
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,232866
9,CAMPING,Camping,232866
10,INTERPRETIVE PROGRAMS,Interpretive Programs,232866
11,FISHING,Fishing,232866
14,HIKING,Hiking,232866
15,HORSEBACK RIDING,Horseback Riding,232866
20,PICNICKING,Picnicking,232866
26,WILDLIFE VIEWING,Wildlife Viewing,232866
34,SWIMMING SITE,Swimming Site,232866
104,PHOTOGRAPHY,Photography,232866
105,PADDLING,Paddling,232866
106,SWIMMING,Swimming,232866
100000,MOTOR BOAT,Motor Boat,232866
100006,WATER ACTIVITIES,Water Activities,232866
100008,CANOEING,Canoeing,232866
100009,BERRY PICKING,Berry Picking,232866
100015,STAR GAZING,Star Gazing,232866
100017,BIRDING,Birding,232866
100018,NON-MOTORIZED BOATING,Non-Motorized Boating,232866
100019,WATER ACCESS,Water Access,232866
100026,EVENING PROGRAMS,Evening Programs,232866
100037,SAILING,Sailing,232866
100043,AMPHITHEATER,Amphitheater,232866
100060,CRAWFISHING,Crawfishing,232866
9,CAMPING,,262731
14,HIKING,,262731
5,BIKING,,272043
6,BOATING,,272043
9,CAMPING,,272043
10,INTERPRETIVE PROGRAMS,,272043
11,FISHING,,272043
14,HIKING,,272043
15,HORSEBACK RIDING,,272043
20,PICNICKING,,272043
23,RECREATIONAL VEHICLES,,272043
24,VISITOR CENTER,,272043
25,WATER SPORTS,,272043
26,WILDLIFE VIEWING,,272043
109,HORSE CAMPING,,272043
9,CAMPING,Camping,233248
11,FISHING,Fishing,233248
14,HIKING,Hiking,233248
15,HORSEBACK RIDING,Horseback Riding,233248
16,HUNTING,Hunting,233248
26,WILDLIFE VIEWING,Wildlife Viewing,233248
100002,MOUNTAIN BIKING,Mountain Biking,233248
100017,BIRDING,Birding,233248
100051,SNOWMOBILING,Snowmobiling,233248
4,AUTO TOURING,,270638
5,BIKING,,270638
6,BOATING,,270638
9,CAMPING,,270638
14,HIKING,,270638
15,HORSEBACK RIDING,,270638
18,OFF HIGHWAY VEHICLE,,270638
20,PICNICKING,,270638
23,RECREATIONAL VEHICLES,,270638
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,270638
106,SWIMMING,,270638
4,AUTO TOURING,,10039215
9,CAMPING,,10039215
11,FISHING,,10039215
20,PICNICKING,,10039215
104,PHOTOGRAPHY,,10039215
5,BIKING,Biking,232867
6,BOATING,Boating,232867
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,232867
9,CAMPING,Camping,232867
10,INTERPRETIVE PROGRAMS,Interpretive Programs,232867
11,FISHING,Fishing,232867
14,HIKING,Hiking,232867
15,HORSEBACK RIDING,Horseback Riding,232867
20,PICNICKING,Picnicking,232867
26,WILDLIFE VIEWING,Wildlife Viewing,232867
104,PHOTOGRAPHY,Photography,232867
105,PADDLING,Paddling,232867
106,SWIMMING,Swimming,232867
100000,MOTOR BOAT,Motor Boat,232867
100006,WATER ACTIVITIES,Water Activities,232867
100008,CANOEING,Canoeing,232867
100009,BERRY PICKING,Berry Picking,232867
100015,STAR GAZING,Star Gazing,232867
100017,BIRDING,Birding,232867
100018,NON-MOTORIZED BOATING,Non-Motorized Boating,232867
100026,EVENING PROGRAMS,Evening Programs,232867
100037,SAILING,Sailing,232867
100043,AMPHITHEATER,Amphitheater,232867
100060,CRAWFISHING,Crawfishing,232867
4,AUTO TOURING,,274532
9,CAMPING,,274532
14,HIKING,,274532
5,BIKING,,237754
6,BOATING,,237754
9,CAMPING,,237754
11,FISHING,,237754
14,HIKING,,237754
15,HORSEBACK RIDING,,237754
16,HUNTING,,237754
18,OFF HIGHWAY VEHICLE,,237754
20,PICNICKING,,237754
23,RECREATIONAL VEHICLES,,237754
26,WILDLIFE VIEWING,,237754
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,237754
106,SWIMMING,,237754
5,BIKING,Mountain Biking,232835
8,HISTORIC & CULTURAL SITE,Historic Sites,232835
9,CAMPING,Camping,232835
11,FISHING,Fishing,232835
14,HIKING,Hiking,232835
22,WINTER SPORTS,Snowmobile Trails,232835
25,WATER SPORTS,Downhill Skiing,232835
11,FISHING,Fishing,233340
20,PICNICKING,Picnicking,233340
32,DAY USE AREA,Day Use Area,233340
100032,RAFTING,Rafting,233340
9,CAMPING,Camping,267557
6,BOATING,Boating,233536
9,CAMPING,Camping,233536
11,FISHING,Fishing,233536
